Fitness,rseries,cm,gLeak,ELeak,g_Na,cprs,cprs_est
8938.582315570173,48.70628838309712,38.9533877927444,2.129710593796016,10.407937121467379,1.8504639548633741,2.5797901329512603,1.7236388939044545
7273.143768271371,47.843382656759125,45.60445797408612,0.622755167706952,-21.08203447472127,2.3464447407331397,1.9643459973934203,1.3839111255306042
6663.068282566999,47.883688292110776,38.787064062835675,0.17293582276542063,25.813448076364683,2.0256365988853013,2.017372710044277,1.0242364748499369
7275.19273380391,47.843382656759125,45.60445797408612,0.622755167706952,-21.08203447472127,2.3464447407331397,1.9621977196769538,1.3841979969881575
7273.143768271371,47.843382656759125,45.60445797408612,0.622755167706952,-21.08203447472127,2.3464447407331397,1.9643459973934203,1.3839111255306042
9765.572533564922,47.883688292110776,59.79841888233043,0.17293582276542063,28.644784949385823,3.0291000382285107,2.0921584192083698,1.751818110910068
7105.85676004682,43.40053621480326,39.2623325289283,0.6696869930863103,15.592050466755488,1.0715357426337562,1.9914378952308873,1.3839111255306042
6727.570933902027,47.883688292110776,39.82702976953112,0.17293582276542063,28.644784949385823,3.0291000382285107,1.9643459973934203,1.0242364748499369
7103.966138019609,40.926181073149635,36.34137548779776,0.9670762540831175,-7.100194845067385,0.8497934642517835,1.9960951432800642,1.0795196165960448
6677.300844129415,47.883688292110776,38.787064062835675,0.18150606664166977,25.813448076364683,2.0256365988853013,2.017372710044277,1.0242364748499369
6727.570933902027,47.883688292110776,39.82702976953112,0.17293582276542063,28.644784949385823,3.0291000382285107,1.9643459973934203,1.0242364748499369
8529.33704753196,46.90938148093221,43.54287429037577,0.9558163673573308,3.0227457851338215,3.5141908238992703,3.0662570154564803,3.68262571862159
8312.447853457219,47.843382656759125,39.82702976953112,0.23228470850560626,-21.08203447472127,2.0256365988853013,1.9643459973934203,3.1319241500918626
7752.470516622704,44.031981567325765,40.89794673815261,0.17293582276542063,15.493872908188834,2.3464447407331397,2.1585724280524947,1.0242364748499369
7273.143768271371,47.843382656759125,45.60445797408612,0.622755167706952,-21.08203447472127,2.3464447407331397,1.9643459973934203,1.3839111255306042
9301.389937803826,46.60700310471118,60.13033721153801,0.8182478254401555,-15.775021330998955,3.5446438165057543,3.156187246779237,1.87486518538477
7403.231212387659,39.74171343482862,36.42775072129245,1.2911344162025506,-21.08203447472127,0.594659600422197,1.9643459973934203,1.3839111255306042
6793.747234224544,47.883688292110776,39.82702976953112,0.17293582276542063,29.74522997046154,3.083923211014953,1.9643459973934203,1.0418283215162092
6439.343502534644,48.72493988288123,38.75305645470272,0.2678440630456634,-16.999553285355194,2.8025018486353463,3.0662570154564803,2.9134200932855183
11282.412185393321,49.34333324918448,43.03454235541798,2.5021620653974765,26.92692666671578,3.0557640037395335,6.867397834723651,7.401336560601015
7576.918610919009,50.01771575230431,43.54287429037577,0.6696869930863103,-17.330082267744523,3.5141908238992703,3.0449093853192997,3.5017201671596325
6727.570933902027,47.883688292110776,39.82702976953112,0.17293582276542063,28.644784949385823,3.0291000382285107,1.9643459973934203,1.0242364748499369
12091.302128952975,47.47098975369245,64.70352110401609,0.27721560023860115,12.889458798892079,4.688109600718088,2.1015284460501467,4.674448737526125
1000000.0,50.0532881311485,38.28605320154317,0.12974861642791066,-24.907680290464704,1.9611868800782186,5.444650275262076,3.1319241500918626
7703.32337534033,40.62271876399427,44.78708561119446,0.9670762540831175,-7.100194845067385,0.8497934642517835,1.9960951432800642,1.0242364748499369
8859.026269807333,50.01771575230431,50.93725532514629,0.5190022438311935,-0.8746122420581273,4.724795267389776,1.9914378952308873,3.5869035595486407
6722.4328716318705,47.883688292110776,39.82702976953112,0.17293582276542063,25.813448076364683,3.0291000382285107,1.9643459973934203,1.0242364748499369
7188.489025261684,42.5685319013274,39.2623325289283,0.6696869930863103,15.592050466755488,1.148011840058495,1.9914378952308873,1.3839111255306042
6727.570933902027,47.883688292110776,39.82702976953112,0.17293582276542063,28.644784949385823,3.0291000382285107,1.9643459973934203,1.0242364748499369
6514.630726497251,47.883688292110776,39.82702976953112,0.17293582276542063,28.644784949385823,2.8188773928140103,1.9643459973934203,1.0242364748499369
8196.869936286292,46.71532570160771,39.82702976953112,0.9670762540831175,28.644784949385823,3.0291000382285107,1.9643459973934203,1.87486518538477
1000000.0,47.883688292110776,43.528910078858,0.17293582276542063,-15.775021330998955,0.8497934642517835,3.156187246779237,1.0242364748499369
7416.410594163815,42.5685319013274,41.441924417387106,0.6696869930863103,17.189074171193592,0.9017366329672779,2.24401961558247,1.556492682716336
7700.546357539265,42.5685319013274,41.441924417387106,0.7765105714426019,15.195205376742699,1.148011840058495,1.926640181035214,1.4992378079671276
6901.697487439453,43.40053621480326,39.2623325289283,0.5180213593917803,15.592050466755488,1.1043811229263492,1.9914378952308873,1.3416675073167381
6485.414421264812,48.34223657941804,39.595495222449436,0.2678440630456634,-16.108474237371553,2.8025018486353463,3.0662570154564803,2.9134200932855183
8410.092719225078,44.031981567325765,38.28605320154317,0.27753415146094135,15.493872908188834,2.0256365988853013,1.9589126231408578,3.1319241500918626
7011.552780577655,50.30669096711694,44.8332423406234,0.5190022438311935,-0.8746122420581273,4.724795267389776,4.688939527710739,3.5869035595486407
7575.827193700788,49.02024484292559,39.82702976953112,0.27721560023860115,12.889458798892079,2.7578251137304695,1.9589126231408578,3.1319241500918626
7375.559367010612,45.08189227942566,38.28605320154317,0.17293582276542063,27.132271052554138,2.055192670970515,2.629180883834001,2.9326797205518873
9327.236002412432,46.60700310471118,39.2623325289283,0.27753415146094135,-21.08203447472127,1.1043811229263492,1.9914378952308873,3.0579184319874595
10950.435239612258,43.40053621480326,39.2623325289283,0.5494181628952016,15.592050466755488,3.5446438165057543,1.9914378952308873,1.3416675073167381
6960.924841641007,49.53298583877318,36.49008190719267,0.44017579824345965,-16.948837220442137,1.9035628867947274,1.8754251353609626,1.4493224356595946
6439.343502534644,48.72493988288123,38.75305645470272,0.2678440630456634,-16.999553285355194,2.8025018486353463,3.0662570154564803,2.9134200932855183
6727.570933902027,47.883688292110776,39.82702976953112,0.17293582276542063,28.644784949385823,3.0291000382285107,1.9643459973934203,1.0242364748499369
6668.025519927072,47.883688292110776,43.54820442422122,0.17293582276542063,28.644784949385823,3.0291000382285107,1.9643459973934203,1.0242364748499369
8029.252613644911,44.031981567325765,36.53286337358472,0.9558163673573308,-16.948837220442137,2.0256365988853013,1.9589126231408578,1.4493224356595946
6960.924841641007,49.53298583877318,36.49008190719267,0.44017579824345965,-16.948837220442137,1.9035628867947274,1.8754251353609626,1.4493224356595946
7576.918610919009,50.01771575230431,43.54287429037577,0.6696869930863103,-17.330082267744523,3.5141908238992703,3.0449093853192997,3.5017201671596325
7403.231212387659,39.74171343482862,36.42775072129245,1.2911344162025506,-21.08203447472127,0.594659600422197,1.9643459973934203,1.3839111255306042
8222.203093369471,48.72493988288123,46.47702723997212,0.2678440630456634,-16.108474237371553,2.8025018486353463,1.836225100077886,2.620966225158203
7525.826164664693,40.62271876399427,43.528910078858,0.9670762540831175,-7.100194845067385,0.8497934642517835,1.9960951432800642,1.0242364748499369
6553.219664760813,48.72493988288123,39.2623325289283,0.2678440630456634,15.592050466755488,2.8025018486353463,3.0662570154564803,2.9134200932855183
6730.828842754916,43.40053621480326,38.75305645470272,0.6696869930863103,-16.999553285355194,1.0715357426337562,1.9914378952308873,1.3839111255306042
6725.644248425008,39.74171343482862,36.42775072129245,0.27753415146094135,15.493872908188834,0.594659600422197,1.9589126231408578,1.3839111255306042
7417.949113879982,48.89093753082078,45.60445797408612,0.622755167706952,-21.08203447472127,2.3464447407331397,1.9643459973934203,1.3839111255306042
6638.913226210539,47.883688292110776,39.2623325289283,0.17293582276542063,15.592050466755488,3.0291000382285107,1.9643459973934203,1.3416675073167381
7077.926802524172,43.40053621480326,39.82702976953112,0.5494181628952016,28.644784949385823,1.1043811229263492,1.9914378952308873,1.0242364748499369
6439.343502534644,48.72493988288123,38.75305645470272,0.2678440630456634,-16.999553285355194,2.8025018486353463,3.0662570154564803,2.9134200932855183
9104.718510845925,48.91247238203214,41.55692363910599,3.0872048550757545,-26.474466216080657,2.0221802053635343,1.8754251353609626,1.6850645001037738
7887.796012695709,49.02024484292559,38.28605320154317,0.27721560023860115,13.771649570044106,2.055192670970515,1.9589126231408578,3.1319241500918626
8201.771837077846,46.60700310471118,39.2623325289283,0.18594856909122282,-21.08203447472127,3.5446438165057543,1.9914378952308873,1.0537248348554586
9081.13872613906,44.031981567325765,40.89794673815261,0.27753415146094135,15.493872908188834,2.0256365988853013,1.9589126231408578,3.4794192145692184
7767.653160639192,47.843382656759125,47.83317496799878,0.622755167706952,14.360649600161311,2.3464447407331397,2.5166999646388932,1.764531915760218
10780.745048147635,44.031981567325765,45.113777853363345,0.9670762540831175,-27.146844989238033,0.8497934642517835,2.6174885274244613,3.1319241500918626
10690.587147265309,40.62271876399427,43.528910078858,0.1358887008408307,-7.100194845067385,2.0256365988853013,1.9960951432800642,1.0242364748499369
7667.244695891324,39.74171343482862,36.42775072129245,1.2911344162025506,-21.08203447472127,0.5543000595359902,1.9643459973934203,1.3839111255306042
8038.984873479121,48.91247238203214,40.328902547703905,0.4667448396445295,-14.645939115111181,2.0221802053635343,1.881187754503628,2.7578448238828983
11282.412185393321,49.34333324918448,43.03454235541798,2.5021620653974765,26.92692666671578,3.0557640037395335,6.867397834723651,7.401336560601015
6890.354492997899,47.883688292110776,39.82702976953112,0.6127760545079601,28.644784949385823,2.410434750733781,1.9643459973934203,1.0242364748499369
6727.570933902027,47.883688292110776,39.82702976953112,0.17293582276542063,28.644784949385823,3.0291000382285107,1.9643459973934203,1.0242364748499369
6638.561209286973,47.883688292110776,39.82702976953112,0.17293582276542063,25.813448076364683,3.0291000382285107,1.7164133150567746,1.0242364748499369
7176.80009993907,47.843382656759125,45.60445797408612,0.622755167706952,-21.08203447472127,2.3464447407331397,2.141301397987078,1.3839111255306042
7525.826164664693,40.62271876399427,43.528910078858,0.9670762540831175,-7.100194845067385,0.8497934642517835,1.9960951432800642,1.0242364748499369
7094.044176952631,46.800752219941586,45.60445797408612,0.622755167706952,-21.08203447472127,2.3464447407331397,5.444650275262076,4.634911478040933
8054.211504227183,48.91247238203214,40.328902547703905,0.4667448396445295,-14.645939115111181,2.0221802053635343,1.8754251353609626,2.7578448238828983
7105.85676004682,43.40053621480326,39.2623325289283,0.6696869930863103,15.592050466755488,1.0715357426337562,1.9914378952308873,1.3839111255306042
6408.25543515095,47.883688292110776,39.82702976953112,0.17293582276542063,28.136854327953966,2.6757713263733303,1.9643459973934203,1.0242364748499369
7666.622280848896,48.565589566796696,36.42775072129245,0.703812284344201,-15.775021330998955,3.20544288236355,3.156187246779237,1.87486518538477
9406.391543631373,48.671795082149266,62.56274399500578,0.849371365147235,12.694589006921596,6.0153516429808,3.156187246779237,2.918883457718773
7567.151675572129,50.0532881311485,45.60445797408612,0.622755167706952,-21.08203447472127,2.3464447407331397,5.444650275262076,4.674448737526125
8130.284566954409,47.03365693885334,39.2623325289283,0.6696869930863103,15.592050466755488,1.0715357426337562,2.2193573645094404,1.3839111255306042
