Fitness,rseries,cm,gLeak,ELeak,g_Na
5968.499087572184,47.88179382364651,45.242436331260606,0.2360222922686931,-17.561631410437773,6.24313789200232
5739.09135946819,43.952595278160935,49.88989688011902,0.6855399634015804,1.4585400276495095,9.035505010402739
5129.539203423046,43.81307741573764,45.242436331260606,0.24764374919328294,-22.093111319817762,6.696340340019929
5419.799970468215,47.00752456052902,40.211478417189674,0.6855399634015804,-20.83906909659146,7.384289558892989
5634.07810127263,42.503071276407375,45.242436331260606,0.26039758315894196,0.7134995013169494,7.384289558892989
5634.255592009263,42.503071276407375,45.242436331260606,0.26039758315894196,1.5038719391857072,7.384289558892989
6886.7734384629775,51.06507856621917,44.878089796468494,0.2360222922686931,13.556957248637886,6.535927737451514
5270.666395694999,43.30300396991334,45.242436331260606,0.26039758315894196,-22.093111319817762,7.401163047616509
5758.091547168774,49.07085923942218,37.52671001045413,0.26039758315894196,-24.391227580097862,8.672661183050328
5996.485460001016,42.87576201973182,45.242436331260606,1.0836211651321985,0.7030000380401261,7.384289558892989
5288.301317970397,43.81307741573764,41.64021328029607,0.19297917562916775,20.067745099315804,4.817686676076963
5185.236018273886,43.84978016920115,45.242436331260606,0.30517588901967246,28.96709408579045,7.384289558892989
6072.178333993973,43.81307741573764,37.52671001045413,0.25740932462259897,-22.093111319817762,3.6830773264014742
5690.854805849646,42.503071276407375,45.242436331260606,0.26039758315894196,0.7134995013169494,7.593324981103996
5215.897622725734,43.81307741573764,45.242436331260606,0.26039758315894196,29.208310291080323,7.612110831750987
5623.656687012662,44.012816672382435,45.242436331260606,1.0836211651321985,0.8674310053596898,7.401163047616509
5219.522238206471,43.81307741573764,43.581616715796,0.26039758315894196,0.7134995013169494,6.992210510603605
5086.67402915094,45.61511455638721,45.242436331260606,0.19297917562916775,18.012843351551425,7.183395931955446
6072.178333993973,43.81307741573764,37.52671001045413,0.25740932462259897,-22.093111319817762,3.6830773264014742
5944.532297426631,49.07085923942218,45.299289211135545,0.26039758315894196,0.7134995013169494,7.292939207826847
5787.183679410113,43.81307741573764,39.983645255698995,0.13932535623070288,-22.093111319817762,6.696340340019929
5219.522238206471,43.81307741573764,43.581616715796,0.26039758315894196,0.7134995013169494,6.992210510603605
5146.5839430908045,43.81307741573764,45.242436331260606,0.26039758315894196,0.7134995013169494,6.535927737451514
5146.5839430908045,43.81307741573764,45.242436331260606,0.26039758315894196,0.7134995013169494,6.535927737451514
5218.418746105178,43.81307741573764,45.242436331260606,0.19297917562916775,0.5760568072334843,7.879135514758793
6029.8014048766645,44.012816672382435,45.242436331260606,1.0722164597109602,28.876488207017896,7.401163047616509
5086.67402915094,45.61511455638721,45.242436331260606,0.19297917562916775,18.012843351551425,7.183395931955446
5219.522238206471,43.81307741573764,43.581616715796,0.26039758315894196,0.7134995013169494,6.992210510603605
6265.776495547213,41.37373630411395,45.242436331260606,0.20626581437940755,0.8006191086617445,7.384289558892989
5631.85901679849,42.503071276407375,45.242436331260606,0.26039758315894196,0.8241329308983332,7.384289558892989
5237.475736603183,43.81307741573764,45.242436331260606,0.26039758315894196,0.7134995013169494,7.879135514758793
5297.942274682705,43.30300396991334,45.242436331260606,0.26039758315894196,0.8241329308983332,7.401163047616509
5696.197554448918,42.59296090535007,48.60183644925314,0.2360222922686931,27.34938476634707,7.384289558892989
5219.522238206471,43.81307741573764,43.581616715796,0.26039758315894196,0.7134995013169494,6.992210510603605
5624.222442195814,47.00752456052902,45.242436331260606,1.0836211651321985,0.7134995013169494,7.401163047616509
5206.092822828556,44.012816672382435,42.73136447103742,0.25740932462259897,-22.093111319817762,6.843481772219444
5159.688312828975,43.84978016920115,45.242436331260606,0.26039758315894196,29.208310291080323,7.384289558892989
5137.357631154062,44.012816672382435,45.242436331260606,0.30517588901967246,28.96709408579045,6.698316637530754
5138.592394266461,43.81307741573764,45.242436331260606,0.2677764166848128,0.7134995013169494,7.384289558892989
5935.757629979303,42.503071276407375,45.242436331260606,1.164713881010557,-24.641466740320016,7.503320409435116
